Date,Portfolio_Dollar_Value,Daily_PnL,Portfolio_Dollar_Value_Prior,VaR_pct_250d_95.0%,ES_pct_250d_95.0%,VaR_1d_$250d_95.0%,ES_1d_$250d_95.0%,VaR_10d_$250d_95.0%,ES_10d_$250d_95.0%,VaR_pct_250d_99.0%,ES_pct_250d_99.0%,VaR_1d_$250d_99.0%,ES_1d_$250d_99.0%,VaR_10d_$250d_99.0%,ES_10d_$250d_99.0%,VaR_pct_250d_99.5%,ES_pct_250d_99.5%,VaR_1d_$250d_99.5%,ES_1d_$250d_99.5%,VaR_10d_$250d_99.5%,ES_10d_$250d_99.5%,VaR_pct_500d_95.0%,ES_pct_500d_95.0%,VaR_1d_$500d_95.0%,ES_1d_$500d_95.0%,VaR_10d_$500d_95.0%,ES_10d_$500d_95.0%,VaR_pct_500d_99.0%,ES_pct_500d_99.0%,VaR_1d_$500d_99.0%,ES_1d_$500d_99.0%,VaR_10d_$500d_99.0%,ES_10d_$500d_99.0%,VaR_pct_500d_99.5%,ES_pct_500d_99.5%,VaR_1d_$500d_99.5%,ES_1d_$500d_99.5%,VaR_10d_$500d_99.5%,ES_10d_$500d_99.5%,VaR_pct_750d_95.0%,ES_pct_750d_95.0%,VaR_1d_$750d_95.0%,ES_1d_$750d_95.0%,VaR_10d_$750d_95.0%,ES_10d_$750d_95.0%,VaR_pct_750d_99.0%,ES_pct_750d_99.0%,VaR_1d_$750d_99.0%,ES_1d_$750d_99.0%,VaR_10d_$750d_99.0%,ES_10d_$750d_99.0%,VaR_pct_750d_99.5%,ES_pct_750d_99.5%,VaR_1d_$750d_99.5%,ES_1d_$750d_99.5%,VaR_10d_$750d_99.5%,ES_10d_$750d_99.5%,VaR_1d_$_250d_95.0%,ES_1d_$_250d_95.0%,VaR_10d_$_250d_95.0%,ES_10d_$_250d_95.0%,VaR_1d_$_250d_99.0%,ES_1d_$_250d_99.0%,VaR_10d_$_250d_99.0%,ES_10d_$_250d_99.0%,VaR_1d_$_250d_99.5%,ES_1d_$_250d_99.5%,VaR_10d_$_250d_99.5%,ES_10d_$_250d_99.5%,VaR_1d_$_500d_95.0%,ES_1d_$_500d_95.0%,VaR_10d_$_500d_95.0%,ES_10d_$_500d_95.0%,VaR_1d_$_500d_99.0%,ES_1d_$_500d_99.0%,VaR_10d_$_500d_99.0%,ES_10d_$_500d_99.0%,VaR_1d_$_500d_99.5%,ES_1d_$_500d_99.5%,VaR_10d_$_500d_99.5%,ES_10d_$_500d_99.5%,VaR_1d_$_750d_95.0%,ES_1d_$_750d_95.0%,VaR_10d_$_750d_95.0%,ES_10d_$_750d_95.0%,VaR_1d_$_750d_99.0%,ES_1d_$_750d_99.0%,VaR_10d_$_750d_99.0%,ES_10d_$_750d_99.0%,VaR_1d_$_750d_99.5%,ES_1d_$_750d_99.5%,VaR_10d_$_750d_99.5%,ES_10d_$_750d_99.5%
2023-08-03,1699567.888297167,-8079.12533222721,1707647.013629394,0.019778792681306334,0.024218416874100885,33775.196255427676,41356.5072498901,106806.54858634164,130780.75897891908,0.027098947384604166,0.03222974561665585,46275.43657381938,55037.02885231741,146335.7792919278,174042.36682172588,0.029829749798685246,0.03479514473268169,50938.683161036875,59417.82499156643,161082.25979854213,187895.66058662496,0.020360902718279394,0.028706150727151006,34769.234721668414,49019.97256201467,109949.97422148277,155014.7641349259,0.03511198306099239,0.03901467527196774,59958.87301670952,66623.29371589627,189606.60466961318,210681.35336461518,0.03929055588903685,0.04025599147190454,67094.40042775257,68743.02361768814,212171.1235950737,217384.52787864252,0.019778792681306334,0.02684135085847597,33775.196255427676,45835.55263525526,106806.54858634164,144944.7441399396,0.03166472769449058,0.03678290394673059,54072.1776848848,62812.21607725134,170991.23952956637,198629.66768676104,0.03919341888313266,0.03999034832471157,66928.52470970737,68289.39889069294,211646.578517535,215950.0405383656,33775.196255427676,41356.5072498901,106806.54858634164,130780.75897891908,46275.43657381938,55037.02885231741,146335.7792919278,174042.36682172588,50938.683161036875,59417.82499156643,161082.25979854213,187895.66058662496,34769.234721668414,49019.97256201467,109949.97422148277,155014.7641349259,59958.87301670952,66623.29371589627,189606.60466961318,210681.35336461518,67094.40042775257,68743.02361768814,212171.1235950737,217384.52787864252,33775.196255427676,45835.55263525526,106806.54858634164,144944.7441399396,54072.1776848848,62812.21607725134,170991.23952956637,198629.66768676104,66928.52470970737,68289.39889069294,211646.578517535,215950.0405383656
2023-08-04,1696153.5933705135,-3414.2949266531505,1699567.888297167,0.019778792681306334,0.024218416874100885,33615.400910435266,41160.843624616115,106301.23133667324,130162.0162678076,0.027098947384604166,0.03222974561665585,46056.500781527735,54776.64069805465,145643.44352695267,173218.9471785283,0.029829749798685246,0.03479514473268169,50697.684873784325,59136.710656318115,160320.15629862456,187006.69900431612,0.020360902718279394,0.028706150727151006,34604.736436730156,48788.051972484216,109429.7849698865,154281.3668357207,0.03511198306099239,0.03901467527196774,59675.19890489673,66308.08926457791,188709.54836305947,209684.58936982547,0.03929055588903685,0.04025599147190454,66776.96710235217,68417.79041721356,211167.31128156706,216356.05019443668,0.019778792681306334,0.02684135085847597,33615.400910435266,45618.69799758335,106301.23133667324,144258.98956372583,0.03166472769449058,0.03678290394673059,53816.35438123017,62515.04238618243,170182.25521146887,197689.92196230404,0.03919341888313266,0.03999034832471157,66611.87616635207,67966.3118544982,210645.24790275766,214928.34962151697,33615.400910435266,41160.843624616115,106301.23133667324,130162.0162678076,46056.500781527735,54776.64069805465,145643.44352695267,173218.9471785283,50697.684873784325,59136.710656318115,160320.15629862456,187006.69900431612,34604.736436730156,48788.051972484216,109429.7849698865,154281.3668357207,59675.19890489673,66308.08926457791,188709.54836305947,209684.58936982547,66776.96710235217,68417.79041721356,211167.31128156706,216356.05019443668,33615.400910435266,45618.69799758335,106301.23133667324,144258.98956372583,53816.35438123017,62515.04238618243,170182.25521146887,197689.92196230404,66611.87616635207,67966.3118544982,210645.24790275766,214928.34962151697
2023-08-07,1719366.87056668,23213.27719616657,1696153.5933705135,0.019778792681306334,0.024218416874100885,33547.87027892815,41078.15480675129,106087.68072928124,129900.53126632795,0.027098947384604166,0.03222974561665585,45963.97698295484,54666.598841108374,145350.85758569167,172870.96427262365,0.029829749798685246,0.03479514473268169,50595.83731038333,59017.90977018515,159998.086024139,186631.01761608964,0.020360902718279394,0.028706150727151006,34535.218309877055,48690.04070769276,109209.94935036219,153971.42800262582,0.03511198306099239,0.03901467527196774,59555.316239266846,66174.8816567318,188330.44608769665,209263.34992736924,0.03929055588903685,0.04025599147190454,66642.81755671484,68280.34458976364,210743.0931702764,215921.40832480844,0.019778792681306334,0.02684135085847597,33547.87027892815,45527.053709522734,106087.68072928124,143969.1848789097,0.03166472769449058,0.03678290394673059,53708.241662109016,62389.45470384953,169840.372775012,197292.7788400704,0.03919341888313266,0.03999034832471157,66478.0582751012,67829.77301109803,210222.0785747242,214496.57588728738,33547.87027892815,41078.15480675129,106087.68072928124,129900.53126632795,45963.97698295484,54666.598841108374,145350.85758569167,172870.96427262365,50595.83731038333,59017.90977018515,159998.086024139,186631.01761608964,34535.218309877055,48690.04070769276,109209.94935036219,153971.42800262582,59555.316239266846,66174.8816567318,188330.44608769665,209263.34992736924,66642.81755671484,68280.34458976364,210743.0931702764,215921.40832480844,33547.87027892815,45527.053709522734,106087.68072928124,143969.1848789097,53708.241662109016,62389.45470384953,169840.372775012,197292.7788400704,66478.0582751012,67829.77301109803,210222.0785747242,214496.57588728738
2023-08-08,1720374.5387761192,1007.6682094391437,1719366.87056668,0.019778792681306334,0.024218416874100885,34007.000876044825,41640.34363090212,107539.57915964306,131678.32842573643,0.027098947384604166,0.03222974561665585,46593.032360317986,55414.75686006974,147340.10535253596,175236.847662261,0.029829749798685246,0.03479514473268169,51288.28356115251,59825.61910994563,162187.79333381372,189185.21881712356,0.020360902718279394,0.028706150727151006,35007.861588640655,49356.40454175705,110704.57863202506,156078.65546863148,0.03511198306099239,0.03901467527196774,60370.38043496877,67080.54012853841,190907.90538536795,212127.29348050556,0.03929055588903685,0.04025599147190454,67554.88012175853,69214.81807860747,213627.28824438993,218876.47296259887,0.019778792681306334,0.02684135085847597,34007.000876044825,46150.129427320106,107539.57915964306,145939.5233018937,0.03166472769449058,0.03678290394673059,54443.283763422354,63243.306449244956,172164.77999127837,199992.89513963013,0.03919341888313266,0.03999034832471157,67387.86597190083,68758.08005193081,213099.1431293629,217432.14050428988,34007.000876044825,41640.34363090212,107539.57915964306,131678.32842573643,46593.032360317986,55414.75686006974,147340.10535253596,175236.847662261,51288.28356115251,59825.61910994563,162187.79333381372,189185.21881712356,35007.861588640655,49356.40454175705,110704.57863202506,156078.65546863148,60370.38043496877,67080.54012853841,190907.90538536795,212127.29348050556,67554.88012175853,69214.81807860747,213627.28824438993,218876.47296259887,34007.000876044825,46150.129427320106,107539.57915964306,145939.5233018937,54443.283763422354,63243.306449244956,172164.77999127837,199992.89513963013,67387.86597190083,68758.08005193081,213099.1431293629,217432.14050428988
2023-08-09,1716049.7672836524,-4324.771492466796,1720374.5387761192,0.019778792681306334,0.024218416874100885,34026.931336650865,41664.747759669095,107602.60480997441,131755.5010569521,0.027098947384604166,0.03222974561665585,46620.33910810672,55447.23375012595,147426.4568710401,175339.5486061575,0.029829749798685246,0.03479514473268169,51318.34205172017,59860.68107113558,162282.84662703422,189296.09447371622,0.020360902718279394,0.028706150727151006,35028.378623025346,49385.33081726017,110769.45919151268,156170.12838344686,0.03511198306099239,0.03901467527196774,60405.761664069694,67119.85397651156,191019.7906557431,212251.61478368627,0.03929055588903685,0.04025599147190454,67594.4719658591,69255.38276145316,213752.48864851406,219004.74975295362,0.019778792681306334,0.02684135085847597,34026.931336650865,46177.17660327859,107602.60480997441,146025.05398219786,0.03166472769449058,0.03678290394673059,54475.19130288064,63280.371412202934,172265.68049049823,200110.1048439671,0.03919341888313266,0.03999034832471157,67427.35993412859,68798.37705462202,213224.03400382728,217559.57081567205,34026.931336650865,41664.747759669095,107602.60480997441,131755.5010569521,46620.33910810672,55447.23375012595,147426.4568710401,175339.5486061575,51318.34205172017,59860.68107113558,162282.84662703422,189296.09447371622,35028.378623025346,49385.33081726017,110769.45919151268,156170.12838344686,60405.761664069694,67119.85397651156,191019.7906557431,212251.61478368627,67594.4719658591,69255.38276145316,213752.48864851406,219004.74975295362,34026.931336650865,46177.17660327859,107602.60480997441,146025.05398219786,54475.19130288064,63280.371412202934,172265.68049049823,200110.1048439671,67427.35993412859,68798.37705462202,213224.03400382728,217559.57081567205
2023-08-10,1702505.59345044,-13544.17383321235,1716049.7672836524,0.019778792681306334,0.024218416874100885,33941.39257790734,41560.008640779306,107332.10750412123,131424.28688114122,0.027098947384604166,0.03222974561665585,46503.14235298192,55307.84746507359,147055.84819046475,174898.77047080256,0.029829749798685246,0.03479514473268169,51189.3352001634,59710.200021119424,161874.89114234757,188820.23161097144,0.020360902718279394,0.028706150727151006,34940.32237138844,49261.183274936935,110491.00087412313,155777.53938379328,0.03511198306099239,0.03901467527196774,60253.91036068354,66951.12442110751,190539.59467137762,211718.0450800219,0.03929055588903685,0.04025599147190454,67424.54928982703,69081.28479713449,213215.1459661418,218454.2036497079,0.019778792681306334,0.02684135085847597,33941.39257790734,46061.09389426655,107332.10750412123,145657.96822475726,0.03166472769449058,0.03678290394673059,54338.24859123078,63121.29375780397,171832.62961272502,199607.0571312293,0.03919341888313266,0.03999034832471157,67257.85735345051,68625.4279362135,212688.01977960812,217012.65768218297,33941.39257790734,41560.008640779306,107332.10750412123,131424.28688114122,46503.14235298192,55307.84746507359,147055.84819046475,174898.77047080256,51189.3352001634,59710.200021119424,161874.89114234757,188820.23161097144,34940.32237138844,49261.183274936935,110491.00087412313,155777.53938379328,60253.91036068354,66951.12442110751,190539.59467137762,211718.0450800219,67424.54928982703,69081.28479713449,213215.1459661418,218454.2036497079,33941.39257790734,46061.09389426655,107332.10750412123,145657.96822475726,54338.24859123078,63121.29375780397,171832.62961272502,199607.0571312293,67257.85735345051,68625.4279362135,212688.01977960812,217012.65768218297
2023-08-11,1701395.0343090808,-1110.559141359292,1702505.59345044,0.019778792681306334,0.024218416874100885,33673.50517162066,41231.99019267128,106484.9731437804,130387.0014705661,0.027098947384604166,0.03222974561665585,46136.10949890777,54871.32218784138,145895.1883954782,173518.35633851233,0.029829749798685246,0.03479514473268169,50785.31588348877,59238.9285323082,160597.2698829509,187329.94031002943,0.020360902718279394,0.028706150727151006,34664.55076557094,48872.382179406006,109618.93448573767,154548.04236514683,0.03511198306099239,0.03901467527196774,59778.34755847665,66422.70287717764,189035.7330459517,210047.0294365008,0.03929055588903685,0.04025599147190454,66892.39117086236,68536.05065081069,211532.3142348626,216730.02188922718,0.019778792681306334,0.02684135085847597,33673.50517162066,45697.54997232111,106484.9731437804,144508.3414018992,0.03166472769449058,0.03678290394673059,53909.37601495527,62623.099712659096,170476.4154457101,198031.6292318387,0.03919341888313266,0.03999034832471157,66727.01487497945,68083.79170685289,211009.34846887065,215299.8535341381,33673.50517162066,41231.99019267128,106484.9731437804,130387.0014705661,46136.10949890777,54871.32218784138,145895.1883954782,173518.35633851233,50785.31588348877,59238.9285323082,160597.2698829509,187329.94031002943,34664.55076557094,48872.382179406006,109618.93448573767,154548.04236514683,59778.34755847665,66422.70287717764,189035.7330459517,210047.0294365008,66892.39117086236,68536.05065081069,211532.3142348626,216730.02188922718,33673.50517162066,45697.54997232111,106484.9731437804,144508.3414018992,53909.37601495527,62623.099712659096,170476.4154457101,198031.6292318387,66727.01487497945,68083.79170685289,211009.34846887065,215299.8535341381
2023-08-14,1706626.8340978883,5231.799788807519,1701395.0343090808,0.019778792681306334,0.024218416874100885,33651.53965260339,41205.094208422495,106415.51207369809,130301.94890042793,0.027098947384604166,0.03222974561665585,46106.01451516858,54835.529149223126,145800.01970071663,173405.16881210028,0.029829749798685246,0.03479514473268169,50752.18818216538,59200.2864662504,160492.51089312322,187207.7433677921,0.020360902718279394,0.028706150727151006,34641.938778930824,48840.50230130273,109547.42910553362,154447.22933881194,0.03511198306099239,0.03901467527196774,59739.35362471701,66379.37477290719,188912.4234003415,209910.0139403089,0.03929055588903685,0.04025599147190454,66848.75668485071,68491.3439914871,211394.32987453503,216588.64701918743,0.019778792681306334,0.02684135085847597,33651.53965260339,45667.7410647588,106415.51207369809,144414.07735944088,0.03166472769449058,0.03678290394673059,53874.210462155505,62582.25012243531,170365.21220368394,197902.45148524703,0.03919341888313266,0.03999034832471157,66683.48826535766,68039.38005995474,210871.70524364084,215159.41157530076,33651.53965260339,41205.094208422495,106415.51207369809,130301.94890042793,46106.01451516858,54835.529149223126,145800.01970071663,173405.16881210028,50752.18818216538,59200.2864662504,160492.51089312322,187207.7433677921,34641.938778930824,48840.50230130273,109547.42910553362,154447.22933881194,59739.35362471701,66379.37477290719,188912.4234003415,209910.0139403089,66848.75668485071,68491.3439914871,211394.32987453503,216588.64701918743,33651.53965260339,45667.7410647588,106415.51207369809,144414.07735944088,53874.210462155505,62582.25012243531,170365.21220368394,197902.45148524703,66683.48826535766,68039.38005995474,210871.70524364084,215159.41157530076
2023-08-15,1688445.0574586203,-18181.7766392678,1706626.8340978883,0.019778792681306334,0.024218416874100885,33755.01833597631,41331.80011670967,106742.74040243191,130702.62816361582,0.027098947384604166,0.03222974561665585,46247.790782372256,55004.14872553366,146248.3556232369,173938.39073133413,0.029829749798685246,0.03479514473268169,50908.251460862324,59382.32769711437,160986.0263129192,187783.4082853828,0.020360902718279394,0.028706150727151006,34748.46294547225,48990.68713461451,109884.28809765563,154922.1554820899,0.03511198306099239,0.03901467527196774,59923.052490280126,66583.49174275548,189493.33021911004,210555.4884741214,0.03929055588903685,0.04025599147190454,67054.3170068531,68701.95527916803,212044.36868862022,217254.65838920014,0.019778792681306334,0.02684135085847597,33755.01833597631,45808.169638511485,106742.74040243191,144858.1515010683,0.03166472769449058,0.03678290394673059,54039.873977820185,62774.690911535545,170889.0862383753,198511.00269352386,0.03919341888313266,0.03999034832471157,66888.54038599308,68248.60155587431,211520.13698389634,215821.02803787423,33755.01833597631,41331.80011670967,106742.74040243191,130702.62816361582,46247.790782372256,55004.14872553366,146248.3556232369,173938.39073133413,50908.251460862324,59382.32769711437,160986.0263129192,187783.4082853828,34748.46294547225,48990.68713461451,109884.28809765563,154922.1554820899,59923.052490280126,66583.49174275548,189493.33021911004,210555.4884741214,67054.3170068531,68701.95527916803,212044.36868862022,217254.65838920014,33755.01833597631,45808.169638511485,106742.74040243191,144858.1515010683,54039.873977820185,62774.690911535545,170889.0862383753,198511.00269352386,66888.54038599308,68248.60155587431,211520.13698389634,215821.02803787423
2023-08-16,1676235.5393730754,-12209.518085545162,1688445.0574586203,0.019778792681306334,0.024218416874100885,33395.40474525041,40891.46627054809,105605.54237818647,129310.17027888302,0.027098947384604166,0.03222974561665585,45755.08377386611,54418.154689591196,144690.2792572295,172085.31488248138,0.029829749798685246,0.03479514473268169,50365.893612817374,58749.69014745375,159270.94020622966,185782.83269510735,0.020360902718279394,0.028706150727151006,34378.26556007463,48468.7583139203,108713.62117595998,153271.67163221058,0.03511198306099239,0.03901467527196774,59284.6542569034,65874.13563130698,187474.53774741184,208312.30748978394,0.03929055588903685,0.04025599147190454,66339.94489564595,67970.02983383359,209785.32572030253,214940.10690451023,0.019778792681306334,0.02684135085847597,33395.40474525041,45320.14619250645,105605.54237818647,143314.88586012818,0.03166472769449058,0.03678290394673059,53464.15297153571,62105.91236783244,169068.49656171227,196396.1392451716,0.03919341888313266,0.03999034832471157,66175.93439813069,67521.50597490786,209266.6789879769,213521.7499253769,33395.40474525041,40891.46627054809,105605.54237818647,129310.17027888302,45755.08377386611,54418.154689591196,144690.2792572295,172085.31488248138,50365.893612817374,58749.69014745375,159270.94020622966,185782.83269510735,34378.26556007463,48468.7583139203,108713.62117595998,153271.67163221058,59284.6542569034,65874.13563130698,187474.53774741184,208312.30748978394,66339.94489564595,67970.02983383359,209785.32572030253,214940.10690451023,33395.40474525041,45320.14619250645,105605.54237818647,143314.88586012818,53464.15297153571,62105.91236783244,169068.49656171227,196396.1392451716,66175.93439813069,67521.50597490786,209266.6789879769,213521.7499253769
2023-08-17,1662251.7934525749,-13983.745920500483,1676235.5393730754,0.019778792681306334,0.024218416874100885,33153.915218297756,40595.77107172049,104841.88544193946,128375.09995741145,0.027098947384604166,0.03222974561665585,45424.218685674554,54024.64502759213,143643.99198031172,170840.92806928133,0.029829749798685246,0.03479514473268169,50001.686743163045,58324.85819855092,158119.21695864192,184439.39611376612,0.020360902718279394,0.028706150727151006,34129.66875009778,48118.270047450766,107927.48903738106,152163.3304170028,0.03511198306099239,0.03901467527196774,58855.95386470087,65397.78524797223,186118.86807424435,206805.9553141518,0.03929055588903685,0.04025599147190454,65860.22614292764,67478.52357790583,208268.32182541754,213385.82765155687,0.019778792681306334,0.02684135085847597,33153.915218297756,44992.42623375943,104841.88544193946,142278.54435579118,0.03166472769449058,0.03678290394673059,53077.541906075974,61656.81083685597,167845.92502623505,194975.9555066173,0.03919341888313266,0.03999034832471157,65697.40164144275,67033.24309379006,207753.4255418438,211977.72712412864,33153.915218297756,40595.77107172049,104841.88544193946,128375.09995741145,45424.218685674554,54024.64502759213,143643.99198031172,170840.92806928133,50001.686743163045,58324.85819855092,158119.21695864192,184439.39611376612,34129.66875009778,48118.270047450766,107927.48903738106,152163.3304170028,58855.95386470087,65397.78524797223,186118.86807424435,206805.9553141518,65860.22614292764,67478.52357790583,208268.32182541754,213385.82765155687,33153.915218297756,44992.42623375943,104841.88544193946,142278.54435579118,53077.541906075974,61656.81083685597,167845.92502623505,194975.9555066173,65697.40164144275,67033.24309379006,207753.4255418438,211977.72712412864
2023-08-18,1669870.8137199404,7619.0202673655,1662251.7934525749,0.019778792681306334,0.024218416874100885,32877.33360682811,40257.1068835563,103967.25759077564,127304.14976088077,0.027098947384604166,0.03222974561665585,45045.27389073524,53573.95245380645,142445.66332083804,169415.71301159507,0.029829749798685246,0.03479514473268169,49584.55510110613,57838.291735342056,156800.13088561597,182900.7378569736,0.020360902718279394,0.028706150727151006,33844.94705977333,47716.85052932669,107027.11999670269,150893.9304424835,0.03511198306099239,0.03901467527196774,58364.956814811034,64852.213941798196,184566.19907216914,205080.70736060877,0.03929055588903685,0.04025599147190454,65310.79699230013,66915.59402138488,206530.8742965429,211605.6880907222,0.019778792681306334,0.02684135085847597,32877.33360682811,44617.083603191495,103967.25759077564,141091.60674023736,0.03166472769449058,0.03678290394673059,52634.75039935438,61142.44805384672,166445.69533641703,193349.3975686851,0.03919341888313266,0.03999034832471157,65149.330830025276,66474.02822354498,206020.273458708,210209.33443271866,32877.33360682811,40257.1068835563,103967.25759077564,127304.14976088077,45045.27389073524,53573.95245380645,142445.66332083804,169415.71301159507,49584.55510110613,57838.291735342056,156800.13088561597,182900.7378569736,33844.94705977333,47716.85052932669,107027.11999670269,150893.9304424835,58364.956814811034,64852.213941798196,184566.19907216914,205080.70736060877,65310.79699230013,66915.59402138488,206530.8742965429,211605.6880907222,32877.33360682811,44617.083603191495,103967.25759077564,141091.60674023736,52634.75039935438,61142.44805384672,166445.69533641703,193349.3975686851,65149.330830025276,66474.02822354498,206020.273458708,210209.33443271866
2023-08-21,1670839.288615947,968.474896006286,1669870.8137199404,0.019778792681306334,0.024218416874100885,33028.02862913101,40441.62749256358,104443.79709330267,127887.65516058517,0.027098947384604166,0.03222974561665585,45251.74132008281,53819.51153887178,143098.57066021624,170192.23902054856,0.029829749798685246,0.03479514473268169,49811.82856939276,58103.39664826627,157518.83269712777,183739.07320071475,0.020360902718279394,0.028706150727151006,34000.077190245756,47935.563273514905,107517.68454271465,151585.560867424,0.03511198306099239,0.03901467527196774,58632.47572538013,65149.46754342,185412.1681467344,206020.705784422,0.03929055588903685,0.04025599147190454,65610.15253393476,67222.30523629222,207477.5196383017,212575.59411374675,0.019778792681306334,0.02684135085847597,33028.02862913101,44821.58839938569,104443.79709330267,141738.30768863956,0.03166472769449058,0.03678290394673059,52876.004601419314,61422.697744509416,167208.60811002873,194235.62490473685,0.03919341888313266,0.03999034832471157,65447.94628284321,66778.71549792997,206964.5784341352,211172.84019384388,33028.02862913101,40441.62749256358,104443.79709330267,127887.65516058517,45251.74132008281,53819.51153887178,143098.57066021624,170192.23902054856,49811.82856939276,58103.39664826627,157518.83269712777,183739.07320071475,34000.077190245756,47935.563273514905,107517.68454271465,151585.560867424,58632.47572538013,65149.46754342,185412.1681467344,206020.705784422,65610.15253393476,67222.30523629222,207477.5196383017,212575.59411374675,33028.02862913101,44821.58839938569,104443.79709330267,141738.30768863956,52876.004601419314,61422.697744509416,167208.60811002873,194235.62490473685,65447.94628284321,66778.71549792997,206964.5784341352,211172.84019384388
2023-08-22,1661949.9679124192,-8889.320703527424,1670839.288615947,0.019737602934290166,0.024202599323694753,32978.36244571341,40438.65383665894,104286.73883101535,127878.25163494889,0.027098947384604166,0.03222974561665585,45277.985970333,53850.725238406194,143181.56353140136,170290.94540527745,0.029829749798685246,0.03479514473268169,49840.717933226944,58137.094872442794,157610.1888869971,183845.6363422155,0.020360902718279394,0.028706150727151006,34019.79621338844,47963.36445985513,107580.0415690791,151673.4759379139,0.03511198306099239,0.03901467527196774,58666.480799523706,65187.25227699675,185519.70163303099,206140.19160330715,0.03929055588903685,0.04025599147190454,65648.20445096343,67261.29215344661,207597.85036544802,212698.88157090294,0.019778792681306334,0.02684135085847597,33047.18389331617,44847.58357386703,104504.37135731002,141820.51164817408,0.03166472769449058,0.03678290394673059,52906.67109528031,61458.321063584044,167305.58407848107,194348.2757308276,0.03919341888313266,0.03999034832471157,65485.90412512019,66817.445146365,207084.61167079592,211295.31409587618,32978.36244571341,40438.65383665894,104286.73883101535,127878.25163494889,45277.985970333,53850.725238406194,143181.56353140136,170290.94540527745,49840.717933226944,58137.094872442794,157610.1888869971,183845.6363422155,34019.79621338844,47963.36445985513,107580.0415690791,151673.4759379139,58666.480799523706,65187.25227699675,185519.70163303099,206140.19160330715,65648.20445096343,67261.29215344661,207597.85036544802,212698.88157090294,33047.18389331617,44847.58357386703,104504.37135731002,141820.51164817408,52906.67109528031,61458.321063584044,167305.58407848107,194348.2757308276,65485.90412512019,66817.445146365,207084.61167079592,211295.31409587618
2023-08-23,1677307.777129896,15357.809217476752,1661949.9679124192,0.019737602934290166,0.024202599323694753,32802.90856331161,40223.509169411635,103731.90493830634,127197.90446000839,0.027098947384604166,0.03222974561665585,45037.09473630323,53564.22469342662,142419.79856349863,169384.95113226247,0.029829749798685246,0.03479514473268169,49575.551720760435,57827.78967198832,156771.6596970828,182867.5274166444,0.020360902718279394,0.028706150727151006,33838.801619312326,47708.186279877686,107007.68640762096,150866.5316800088,0.03511198306099239,0.03901467527196774,58354.35912155771,64840.43831636024,184532.68622354485,205043.4695633518,0.03929055588903685,0.04025599147190454,65298.9380990459,66903.44373501437,206493.37318333072,211567.26551156808,0.019778792681306334,0.02684135085847597,32871.36386204346,44608.98219797012,103948.37960020622,141065.98784748986,0.03166472769449058,0.03678290394673059,52625.193175814115,61131.3460339945,166415.47274192242,193314.2898993237,0.03919341888313266,0.03999034832471157,65137.501255200325,66461.95811506087,205982.86505850978,210171.16539830354,32802.90856331161,40223.509169411635,103731.90493830634,127197.90446000839,45037.09473630323,53564.22469342662,142419.79856349863,169384.95113226247,49575.551720760435,57827.78967198832,156771.6596970828,182867.5274166444,33838.801619312326,47708.186279877686,107007.68640762096,150866.5316800088,58354.35912155771,64840.43831636024,184532.68622354485,205043.4695633518,65298.9380990459,66903.44373501437,206493.37318333072,211567.26551156808,32871.36386204346,44608.98219797012,103948.37960020622,141065.98784748986,52625.193175814115,61131.3460339945,166415.47274192242,193314.2898993237,65137.501255200325,66461.95811506087,205982.86505850978,210171.16539830354
